roll,fname,matricule,departmet,levels,sex,db1,c101,c102,c103,c104,c105,c106
1966,ENG 101,HIMS/01/13/0441,ACCOUNTANCY,200,1,2013/2014,,,0,2,0,0
1967,ENG 101,HIMS/01/13/0459,ACCOUNTANCY,200,1,2013/2014,18,30,19.2,2,98,0
1968,ENG 101,HIMS/01/13/0466,ACCOUNTANCY,200,1,2013/2014,23,30,21.2,2,96,0
1969,ENG 101,HIMS/01/13/0467,ACCOUNTANCY,200,1,2013/2014,11,27,15.2,2,180,0
1970,ENG 101,HIMS/01/13/0469,ACCOUNTANCY,200,1,2013/2014,10,34,17.6,2,54,0
1971,ENG 101,HIMS/01/13/0470,ACCOUNTANCY,200,1,2013/2014,17,41,23.2,2,164,0
1972,ENG 101,HIMS/01/13/0476,ACCOUNTANCY,200,1,2013/2014,27,38,26,2,150,0
1973,ENG 101,HIMS/01/13/0485,ACCOUNTANCY,200,1,2013/2014,14,43,22.8,2,146,0
1974,ENG 101,HIMS/01/13/0486,ACCOUNTANCY,200,1,2013/2014,15,30,18,2,162,0
1975,ENG 101,HIMS/01/13/0487,ACCOUNTANCY,200,1,2013/2014,24,41,26,2,150,0
1976,ENG 101,HIMS/01/13/0490,ACCOUNTANCY,200,1,2013/2014,15,24,15.6,2,82,0
1977,ENG 101,HIMS/01/13/0502,ACCOUNTANCY,200,1,2013/2014,13,31,17.6,2,108,0
1978,ENG 101,HIMS/01/13/0004,ACCOUNTANCY,200,1,2013/2014,15,40,22,2,112,0
1979,ENG 101,HIMS/01/13/0239,ACCOUNTANCY,200,1,2013/2014,25,41,26.4,2,158,0
1980,ENG 101,HIMS/05/13/0461,ACCOUNTANCY,200,1,2013/2014,15,,6,2,0,0
1981,ENG 101,HIMS/01/13/0462,ACCOUNTANCY,200,1,2013/2014,21,19,16,2,100,0
1982,ENG 101,HIMS/01/13/0478,ACCOUNTANCY,200,1,2013/2014,15,40,22,2,124,0
1983,ENG 101,HIMS/01/13/0044,ACCOUNTANCY,200,1,2013/2014,19,24,17.2,2,120,0
1984,ENG 101,HIMS/01/14/0503,ACCOUNTANCY,200,1,2013/2014,18,45,25.2,2,142,0
1985,ENG 101,HIMS/01/14/0408,ACCOUNTANCY,200,1,2013/2014,20,29,19.6,2,120,0
1986,ENG 101,HIMS/01/14/0025,ACCOUNTANCY,200,1,2013/2014,21,38,23.6,2,134,0
1987,ENG 101,HIMS/01/14/0007,ACCOUNTANCY,200,1,2013/2014,14,29,17.2,2,162,0
1988,ENG 101,HIMS/01/14/0505,ACCOUNTANCY,200,1,2013/2014,,,0,2,0,0
1989,ENG 101,HIMS/01/13/0002,ACCOUNTANCY,200,1,2013/2014,15,27,16.8,2,84,0
1990,ENG 101,HIMS/01/14/0518,ACCOUNTANCY,200,1,2013/2014,15,35,20,2,118,0
1991,ENG 101,HIMS/01/14/0509,ACCOUNTANCY,200,1,2013/2014,19,40,23.6,2,68,0
1992,ENG 101,HIMS/01/12/0512,ACCOUNTANCY,200,1,2013/2014,8,13,8.4,2,112,0
1993,ENG 101,HIMS/01/14/0522,ACCOUNTANCY,200,1,2013/2014,,,0,2,0,0
1994,ENG 101,HIMS/01/14/0524,ACCOUNTANCY,200,1,2013/2014,,,0,2,0,0
1995,ENG 101,HIMS/01/14/0525,ACCOUNTANCY,200,1,2013/2014,,,0,2,0,0
1996,,,,200,,,,,,,,
1997,ACY212,HIMS/01/13/0108,ACCOUNTANCY,200,2,2013/2014,19,40,35.4,3,0,0
1998,ACY212,HIMS/01/13/0158,ACCOUNTANCY,200,2,2013/2014,21,57,46.8,3,0,0
1999,ACY212,HIMS/01/13/0391,ACCOUNTANCY,200,2,2013/2014,13,26,,3,0,0
2000,ACY212,HIMS/01/13/0397,ACCOUNTANCY,200,2,2013/2014,22,45,,3,0,0
2001,ACY212,HIMS/01/13/0432,ACCOUNTANCY,200,2,2013/2014,15,15,,3,0,0
2002,ACY212,HIMS/01/13/0074,ACCOUNTANCY,200,2,2013/2014,23,30,31.8,3,0,0
2003,ACY212,HIMS/01/13/0109,ACCOUNTANCY,200,2,2013/2014,16,15,18.6,3,0,0
2004,ACY212,HIMS/01/13/0138,ACCOUNTANCY,200,2,2013/2014,20,15,21,3,0,0
2005,ACY212,HIMS/01/13/0001,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2006,ACY212,HIMS/01/13/0003,ACCOUNTANCY,200,2,2013/2014,21,36,34.2,3,0,0
2007,ACY212,HIMS/01/13/0005,ACCOUNTANCY,200,2,2013/2014,18,42,36,3,0,0
2008,ACY212,HIMS/01/13/0014,ACCOUNTANCY,200,2,2013/2014,9.2,15,14.52,3,0,0
2009,ACY212,HIMS/01/13/0015,ACCOUNTANCY,200,2,2013/2014,13,,7.8,3,0,0
2010,ACY212,HIMS/01/13/0030,ACCOUNTANCY,200,2,2013/2014,28,60,52.8,3,0,0
2011,ACY212,HIMS/01/13/0040,ACCOUNTANCY,200,2,2013/2014,18,35,31.8,3,0,0
2012,ACY212,HIMS/01/13/0051,ACCOUNTANCY,200,2,2013/2014,19,35,32.4,3,0,0
2013,ACY212,HIMS/01/13/0054,ACCOUNTANCY,200,2,2013/2014,11.2,37,28.92,3,0,0
2014,ACY212,HIMS/01/13/0055,ACCOUNTANCY,200,2,2013/2014,8,15,13.8,3,0,0
2015,ACY212,HIMS/01/13/0065,ACCOUNTANCY,200,2,2013/2014,15,42,34.2,3,0,0
2016,ACY212,HIMS/01/13/0066,ACCOUNTANCY,200,2,2013/2014,26.8,60,52.08,3,0,0
2017,ACY212,HIMS/01/13/0067,ACCOUNTANCY,200,2,2013/2014,24.4,48,43.44,3,0,0
2018,ACY212,HIMS/01/13/0068,ACCOUNTANCY,200,2,2013/2014,11,39,30,3,0,0
2019,ACY212,HIMS/01/13/0069,ACCOUNTANCY,200,2,2013/2014,15,40,33,3,0,0
2020,ACY212,HIMS/01/13/0071,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2021,ACY212,HIMS/01/13/0077,ACCOUNTANCY,200,2,2013/2014,14,,8.4,3,0,0
2022,ACY212,HIMS/01/13/0085,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2023,ACY212,HIMS/01/13/0097,ACCOUNTANCY,200,2,2013/2014,13.5,35,29.1,3,0,0
2024,ACY212,HIMS/01/13/0098,ACCOUNTANCY,200,2,2013/2014,24,50,44.4,3,0,0
2025,ACY212,HIMS/01/13/0100,ACCOUNTANCY,200,2,2013/2014,17,35,31.2,3,0,0
2026,ACY212,HIMS/01/13/0104,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2027,ACY212,HIMS/01/13/0115,ACCOUNTANCY,200,2,2013/2014,16,15,18.6,3,0,0
2028,ACY212,HIMS/01/13/0117,ACCOUNTANCY,200,2,2013/2014,13.5,30,26.1,3,0,0
2029,ACY212,HIMS/01/13/0122,ACCOUNTANCY,200,2,2013/2014,20,40,36,3,0,0
2030,ACY212,HIMS/01/13/0129,ACCOUNTANCY,200,2,2013/2014,18,58,45.6,3,0,0
2031,ACY212,HIMS/01/13/0136,ACCOUNTANCY,200,2,2013/2014,22,20,25.2,3,0,0
2032,ACY212,HIMS/01/13/0146,ACCOUNTANCY,200,2,2013/2014,24,50,44.4,3,0,0
2033,ACY212,HIMS/01/13/0147,ACCOUNTANCY,200,2,2013/2014,15,35,30,3,0,0
2034,ACY212,HIMS/01/13/0148,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2035,ACY212,HIMS/01/13/0149,ACCOUNTANCY,200,2,2013/2014,21,57,46.8,3,0,0
2036,ACY212,HIMS/01/13/0151,ACCOUNTANCY,200,2,2013/2014,23,40,37.8,3,0,0
2037,ACY212,HIMS/01/13/0153,ACCOUNTANCY,200,2,2013/2014,21,37,34.8,3,0,0
2038,ACY212,HIMS/01/13/0156,ACCOUNTANCY,200,2,2013/2014,19,40,35.4,3,0,0
2039,ACY212,HIMS/01/13/0160,ACCOUNTANCY,200,2,2013/2014,11,35,27.6,3,0,0
2040,ACY212,HIMS/01/13/0161,ACCOUNTANCY,200,2,2013/2014,19,36,33,3,0,0
2041,ACY212,HIMS/01/13/0174,ACCOUNTANCY,200,2,2013/2014,17,40,34.2,3,0,0
2042,ACY212,HIMS/01/13/0183,ACCOUNTANCY,200,2,2013/2014,23,50,43.8,3,0,0
2043,ACY212,HIMS/01/13/0208,ACCOUNTANCY,200,2,2013/2014,23,63,51.6,3,0,0
2044,ACY212,HIMS/01/13/0209,ACCOUNTANCY,200,2,2013/2014,19,40,35.4,3,0,0
2045,ACY212,HIMS/01/13/0213,ACCOUNTANCY,200,2,2013/2014,20,40,36,3,0,0
2046,ACY212,HIMS/01/13/0215,ACCOUNTANCY,200,2,2013/2014,23.5,40,,3,0,0
2047,ACY212,HIMS/01/13/0221,ACCOUNTANCY,200,2,2013/2014,28,20,28.8,3,0,0
2048,ACY212,HIMS/01/13/0225,ACCOUNTANCY,200,2,2013/2014,18,34,31.2,3,0,0
2049,ACY212,HIMS/01/13/0226,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2050,ACY212,HIMS/01/13/0227,ACCOUNTANCY,200,2,2013/2014,17,18,21,3,0,0
2051,ACY212,HIMS/01/13/0232,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2052,ACY212,HIMS/01/13/0235,ACCOUNTANCY,200,2,2013/2014,16,52,40.8,3,0,0
2053,ACY212,HIMS/01/13/0241,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2054,ACY212,HIMS/01/13/0244,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2055,ACY212,HIMS/01/13/0249,ACCOUNTANCY,200,2,2013/2014,15,40,33,3,0,0
2056,ACY212,HIMS/01/13/0253,ACCOUNTANCY,200,2,2013/2014,23.2,40,37.92,3,0,0
2057,ACY212,HIMS/01/13/0258,ACCOUNTANCY,200,2,2013/2014,22,47,41.4,3,0,0
2058,ACY212,HIMS/01/13/0260,ACCOUNTANCY,200,2,2013/2014,25.5,62,52.5,3,0,0
2059,ACY212,HIMS/01/13/0261,ACCOUNTANCY,200,2,2013/2014,24,38,37.2,3,0,0
2060,ACY212,HIMS/01/13/0279,ACCOUNTANCY,200,2,2013/2014,12,20,19.2,3,0,0
2061,ACY212,HIMS/01/13/0281,ACCOUNTANCY,200,2,2013/2014,15,39,32.4,3,0,0
2062,ACY212,HIMS/01/13/0282,ACCOUNTANCY,200,2,2013/2014,19.2,57,45.72,3,0,0
2063,ACY212,HIMS/01/13/0284,ACCOUNTANCY,200,2,2013/2014,18.8,42,36.48,3,0,0
2064,ACY212,HIMS/01/13/0285,ACCOUNTANCY,200,2,2013/2014,19,18,22.2,3,0,0
2065,ACY212,HIMS/01/13/0286,ACCOUNTANCY,200,2,2013/2014,21,56,46.2,3,0,0
2066,ACY212,HIMS/01/13/0293,ACCOUNTANCY,200,2,2013/2014,15,29,26.4,3,0,0
2067,ACY212,HIMS/01/13/0294,ACCOUNTANCY,200,2,2013/2014,24,39,37.8,3,0,0
2068,ACY212,HIMS/01/13/0296,ACCOUNTANCY,200,2,2013/2014,16.8,30,28.08,3,0,0
2069,ACY212,HIMS/01/13/0308,ACCOUNTANCY,200,2,2013/2014,16,39,33,3,0,0
2070,ACY212,HIMS/01/13/0318,ACCOUNTANCY,200,2,2013/2014,24,60,50.4,3,0,0
2071,ACY212,HIMS/01/13/0323,ACCOUNTANCY,200,2,2013/2014,20,32,31.2,3,0,0
2072,ACY212,HIMS/01/13/0332,ACCOUNTANCY,200,2,2013/2014,18,40,34.8,3,0,0
2073,ACY212,HIMS/01/13/0337,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2074,ACY212,HIMS/01/13/0341,ACCOUNTANCY,200,2,2013/2014,21,45,39.6,3,0,0
2075,ACY212,HIMS/01/13/0346,ACCOUNTANCY,200,2,2013/2014,16,35,30.6,3,0,0
2076,ACY212,HIMS/01/13/0352,ACCOUNTANCY,200,2,2013/2014,13.7,58,43.02,3,0,0
2077,ACY212,HIMS/01/13/0353,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2078,ACY212,HIMS/01/13/0356,ACCOUNTANCY,200,2,2013/2014,19,23,25.2,3,0,0
2079,ACY212,HIMS/01/13/0366,ACCOUNTANCY,200,2,2013/2014,18,42,36,3,0,0
2080,ACY212,HIMS/01/13/0368,ACCOUNTANCY,200,2,2013/2014,,25,15,3,0,0
2081,ACY212,HIMS/01/13/0377,ACCOUNTANCY,200,2,2013/2014,18,41,35.4,3,0,0
2082,ACY212,HIMS/01/13/0384,ACCOUNTANCY,200,2,2013/2014,27.6,58,51.36,3,0,0
2083,ACY212,HIMS/01/13/0385,ACCOUNTANCY,200,2,2013/2014,20,45,39,3,0,0
2084,ACY212,HIMS/01/13/0390,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2085,ACY212,HIMS/01/13/0392,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2086,ACY212,HIMS/01/13/0395,ACCOUNTANCY,200,2,2013/2014,22,40,37.2,3,0,0
2087,ACY212,HIMS/01/13/0406,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2088,ACY212,HIMS/01/13/0412,ACCOUNTANCY,200,2,2013/2014,15,42,34.2,3,0,0
2089,ACY212,HIMS/01/13/0414,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2090,ACY212,HIMS/01/13/0417,ACCOUNTANCY,200,2,2013/2014,14,40,32.4,3,0,0
2091,ACY212,HIMS/01/13/0421,ACCOUNTANCY,200,2,2013/2014,14,43,34.2,3,0,0
2092,ACY212,HIMS/01/13/0435,ACCOUNTANCY,200,2,2013/2014,12,45,34.2,3,0,0
2093,ACY212,HIMS/01/13/0436,ACCOUNTANCY,200,2,2013/2014,15,,9,3,0,0
2094,ACY212,HIMS/01/13/0441,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2095,ACY212,HIMS/01/13/0459,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2096,ACY212,HIMS/01/13/0466,ACCOUNTANCY,200,2,2013/2014,20,50,42,3,0,0
2097,ACY212,HIMS/01/13/0467,ACCOUNTANCY,200,2,2013/2014,13.2,37,30.12,3,0,0
2098,ACY212,HIMS/01/13/0469,ACCOUNTANCY,200,2,2013/2014,16,,9.6,3,0,0
2099,ACY212,HIMS/01/13/0470,ACCOUNTANCY,200,2,2013/2014,13,45,34.8,3,0,0
2100,ACY212,HIMS/01/13/0476,ACCOUNTANCY,200,2,2013/2014,13,40,31.8,3,0,0
2101,ACY212,HIMS/01/13/0485,ACCOUNTANCY,200,2,2013/2014,16,35,30.6,3,0,0
2102,ACY212,HIMS/01/13/0486,ACCOUNTANCY,200,2,2013/2014,16,10,15.6,3,0,0
2103,ACY212,HIMS/01/13/0487,ACCOUNTANCY,200,2,2013/2014,28,55,49.8,3,0,0
2104,ACY212,HIMS/01/13/0490,ACCOUNTANCY,200,2,2013/2014,14,35,29.4,3,0,0
2105,ACY212,HIMS/01/13/0502,ACCOUNTANCY,200,2,2013/2014,19.2,36,33.12,3,0,0
2106,ACY212,HIMS/01/13/0004,ACCOUNTANCY,200,2,2013/2014,16,30,27.6,3,0,0
2107,ACY212,HIMS/01/13/0239,ACCOUNTANCY,200,2,2013/2014,18,45,37.8,3,0,0
2108,ACY212,HIMS/05/13/0461,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2109,ACY212,HIMS/01/13/0462,ACCOUNTANCY,200,2,2013/2014,16,56,43.2,3,0,0
2110,ACY212,HIMS/01/13/0478,ACCOUNTANCY,200,2,2013/2014,18,28,27.6,3,0,0
2111,ACY212,HIMS/01/13/0044,ACCOUNTANCY,200,2,2013/2014,25,40,39,3,0,0
2112,ACY212,HIMS/01/14/0503,ACCOUNTANCY,200,2,2013/2014,15.2,48,37.92,3,0,0
2113,ACY212,HIMS/01/14/0408,ACCOUNTANCY,200,2,2013/2014,5,35,24,3,0,0
2114,ACY212,HIMS/01/14/0025,ACCOUNTANCY,200,2,2013/2014,20,38,34.8,3,0,0
2115,ACY212,HIMS/01/14/0007,ACCOUNTANCY,200,2,2013/2014,25,57,49.2,3,0,0
2116,ACY212,HIMS/01/14/0505,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2117,ACY212,HIMS/01/13/0002,ACCOUNTANCY,200,2,2013/2014,15,27,25.2,3,0,0
2118,ACY212,HIMS/01/14/0518,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2119,ACY212,HIMS/01/14/0509,ACCOUNTANCY,200,2,2013/2014,13.7,27,24.42,3,0,0
2120,ACY212,HIMS/01/12/0512,ACCOUNTANCY,200,2,2013/2014,14,35,29.4,3,0,0
2121,ACY212,HIMS/01/14/0522,ACCOUNTANCY,200,2,2013/2014,11,43,32.4,3,0,0
2122,ACY212,HIMS/01/14/0524,ACCOUNTANCY,200,2,2013/2014,19,40,35.4,3,0,0
2123,ACY212,HIMS/01/14/0525,ACCOUNTANCY,200,2,2013/2014,,,0,3,,
2124,BNF 201,HIMS/02/13/0072,BANKING AND FINANCE,200,1,2013/2014,18,35,31.8,3,210,0
2125,BNF 201,HIMS/02/13/0076,BANKING AND FINANCE,200,1,2013/2014,22,27,29.4,3,138,0
2126,BNF 201,HIMS/02/13/0083,BANKING AND FINANCE,200,1,2013/2014,22,40,37.2,3,171,0
2127,BNF 201,HIMS/02/13/0090,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
2128,BNF 201,HIMS/02/13/0091,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
2129,BNF 201,HIMS/02/13/0095,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
2130,BNF 201,HIMS/02/13/0016,BANKING AND FINANCE,200,1,2013/2014,14,37,30.6,3,144,0
2131,BNF 201,HIMS/02/13/0019,BANKING AND FINANCE,200,1,2013/2014,19,35,32.4,3,132,0
2132,BNF 201,HIMS/02/13/0020,BANKING AND FINANCE,200,1,2013/2014,16,42,34.8,3,159,0
2133,BNF 201,HIMS/02/13/0023,BANKING AND FINANCE,200,1,2013/2014,10,31,24.6,3,135,0
2134,BNF 201,HIMS/02/13/0037,BANKING AND FINANCE,200,1,2013/2014,12,42,32.4,3,162,0
2135,BNF 201,HIMS/02/13/0038,BANKING AND FINANCE,200,1,2013/2014,21,38,35.4,3,153,0
2136,BNF 201,HIMS/02/13/0041,BANKING AND FINANCE,200,1,2013/2014,21,41,,3,192,0
2137,BNF 201,HIMS/02/13/0045,BANKING AND FINANCE,200,1,2013/2014,16,21,22.2,3,207,0
2138,BNF 201,HIMS/02/13/0046,BANKING AND FINANCE,200,1,2013/2014,26,16,25.2,3,102,0
2139,BNF 201,HIMS/02/13/0056,BANKING AND FINANCE,200,1,2013/2014,27,39,39.6,3,159,0
2140,BNF 201,HIMS/02/13/0569,BANKING AND FINANCE,200,1,2013/2014,29,34,37.8,3,174,0
2141,BNF 201,HIMS/02/13/0118,BANKING AND FINANCE,200,1,2013/2014,20,35,33,3,168,0
2142,BNF 201,HIMS/02/13/0120,BANKING AND FINANCE,200,1,2013/2014,26,40,39.6,3,252,0
2143,BNF 201,HIMS/02/13/0121,BANKING AND FINANCE,200,1,2013/2014,22,43,39,3,165,0
2144,BNF 201,HIMS/02/13/0124,BANKING AND FINANCE,200,1,2013/2014,14,42,33.6,3,117,0
2145,BNF 201,HIMS/02/13/0126,BANKING AND FINANCE,200,1,2013/2014,26,24,30,3,153,0
2146,BNF 201,HIMS/02/13/0128,BANKING AND FINANCE,200,1,2013/2014,26,35,36.6,3,192,0
2147,BNF 201,HIMS/02/13/0319,BANKING AND FINANCE,200,1,2013/2014,,,F,3,0,0
2148,fname,matricule,departmet,200,sex,db1,c101,c102,c103,c104,c105,c106
2149,ACY 202,HIMS/01/13/0108,ACCOUNTANCY,200,2,2013/2014,12,44,33.6,3,0,0
2150,ACY 202,HIMS/01/13/0158,ACCOUNTANCY,200,2,2013/2014,11,46,34.2,3,0,0
2151,ACY 202,HIMS/01/13/0391,ACCOUNTANCY,200,2,2013/2014,12,42,,3,0,0
2152,ACY 202,HIMS/01/13/0397,ACCOUNTANCY,200,2,2013/2014,22,47,,3,0,0
2153,ACY 202,HIMS/01/13/0432,ACCOUNTANCY,200,2,2013/2014,,,F,3,0,0
2154,ACY 202,HIMS/01/13/0074,ACCOUNTANCY,200,2,2013/2014,17,56,43.8,3,0,0
2155,ACY 202,HIMS/01/13/0109,ACCOUNTANCY,200,2,2013/2014,15,29,26.4,3,0,0
2156,ACY 202,HIMS/01/13/0138,ACCOUNTANCY,200,2,2013/2014,16,56,43.2,3,0,0
2157,ACY 202,HIMS/01/13/0001,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2158,ACY 202,HIMS/01/13/0003,ACCOUNTANCY,200,2,2013/2014,19,48,40.2,3,0,0
2159,ACY 202,HIMS/01/13/0005,ACCOUNTANCY,200,2,2013/2014,15,35,30,3,0,0
2160,ACY 202,HIMS/01/13/0014,ACCOUNTANCY,200,2,2013/2014,16,27,25.8,3,0,0
2161,ACY 202,HIMS/01/13/0015,ACCOUNTANCY,200,2,2013/2014,15,,9,3,0,0
2162,ACY 202,HIMS/01/13/0030,ACCOUNTANCY,200,2,2013/2014,9,44,31.8,3,0,0
2163,ACY 202,HIMS/01/13/0040,ACCOUNTANCY,200,2,2013/2014,15,50,39,3,0,0
2164,ACY 202,HIMS/01/13/0051,ACCOUNTANCY,200,2,2013/2014,16,41,34.2,3,0,0
2165,ACY 202,HIMS/01/13/0054,ACCOUNTANCY,200,2,2013/2014,8,39,28.2,3,0,0
2166,ACY 202,HIMS/01/13/0055,ACCOUNTANCY,200,2,2013/2014,12,39,30.6,3,0,0
2167,ACY 202,HIMS/01/13/0065,ACCOUNTANCY,200,2,2013/2014,17,41,34.8,3,0,0
2168,ACY 202,HIMS/01/13/0066,ACCOUNTANCY,200,2,2013/2014,16,57,43.8,3,0,0
2169,ACY 202,HIMS/01/13/0067,ACCOUNTANCY,200,2,2013/2014,16,59,45,3,0,0
2170,ACY 202,HIMS/01/13/0068,ACCOUNTANCY,200,2,2013/2014,9,53,37.2,3,0,0
2171,ACY 202,HIMS/01/13/0069,ACCOUNTANCY,200,2,2013/2014,20,42,37.2,3,0,0
2172,ACY 202,HIMS/01/13/0071,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2173,ACY 202,HIMS/01/13/0077,ACCOUNTANCY,200,2,2013/2014,15,31,27.6,3,0,0
2174,ACY 202,HIMS/01/13/0085,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2175,ACY 202,HIMS/01/13/0097,ACCOUNTANCY,200,2,2013/2014,15,40,33,3,0,0
2176,ACY 202,HIMS/01/13/0098,ACCOUNTANCY,200,2,2013/2014,16,40,33.6,3,0,0
2177,ACY 202,HIMS/01/13/0100,ACCOUNTANCY,200,2,2013/2014,17,40,34.2,3,0,0
2178,ACY 202,HIMS/01/13/0104,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2179,ACY 202,HIMS/01/13/0115,ACCOUNTANCY,200,2,2013/2014,10,27,22.2,3,0,0
2180,ACY 202,HIMS/01/13/0117,ACCOUNTANCY,200,2,2013/2014,8,42,30,3,0,0
2181,ACY 202,HIMS/01/13/0122,ACCOUNTANCY,200,2,2013/2014,15,37,31.2,3,0,0
2182,ACY 202,HIMS/01/13/0129,ACCOUNTANCY,200,2,2013/2014,22,55,46.2,3,0,0
2183,ACY 202,HIMS/01/13/0136,ACCOUNTANCY,200,2,2013/2014,,32,19.2,3,0,0
2184,ACY 202,HIMS/01/13/0146,ACCOUNTANCY,200,2,2013/2014,17,42,35.4,3,0,0
2185,ACY 202,HIMS/01/13/0147,ACCOUNTANCY,200,2,2013/2014,15,39,32.4,3,0,0
2186,ACY 202,HIMS/01/13/0148,ACCOUNTANCY,200,2,2013/2014,4,28,19.2,3,0,0
2187,ACY 202,HIMS/01/13/0149,ACCOUNTANCY,200,2,2013/2014,20,54,44.4,3,0,0
2188,ACY 202,HIMS/01/13/0151,ACCOUNTANCY,200,2,2013/2014,18,47,39,3,0,0
2189,ACY 202,HIMS/01/13/0153,ACCOUNTANCY,200,2,2013/2014,10,48,34.8,3,0,0
2190,ACY 202,HIMS/01/13/0156,ACCOUNTANCY,200,2,2013/2014,15,37,31.2,3,0,0
2191,ACY 202,HIMS/01/13/0160,ACCOUNTANCY,200,2,2013/2014,9,29,22.8,3,0,0
2192,ACY 202,HIMS/01/13/0161,ACCOUNTANCY,200,2,2013/2014,22,45,40.2,3,0,0
2193,ACY 202,HIMS/01/13/0174,ACCOUNTANCY,200,2,2013/2014,16,40,33.6,3,0,0
2194,ACY 202,HIMS/01/13/0183,ACCOUNTANCY,200,2,2013/2014,20,43,37.8,3,0,0
2195,ACY 202,HIMS/01/13/0208,ACCOUNTANCY,200,2,2013/2014,18,35,31.8,3,0,0
2196,ACY 202,HIMS/01/13/0209,ACCOUNTANCY,200,2,2013/2014,16,39,33,3,0,0
2197,ACY 202,HIMS/01/13/0213,ACCOUNTANCY,200,2,2013/2014,10,38,28.8,3,0,0
2198,ACY 202,HIMS/01/13/0215,ACCOUNTANCY,200,2,2013/2014,22,53,,3,0,0
2199,ACY 202,HIMS/01/13/0221,ACCOUNTANCY,200,2,2013/2014,13,32,27,3,0,0
2200,ACY 202,HIMS/01/13/0225,ACCOUNTANCY,200,2,2013/2014,13,46,35.4,3,0,0
2201,ACY 202,HIMS/01/13/0226,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2202,ACY 202,HIMS/01/13/0227,ACCOUNTANCY,200,2,2013/2014,12,44,33.6,3,0,0
2203,ACY 202,HIMS/01/13/0232,ACCOUNTANCY,200,2,2013/2014,,30,18,3,0,0
2204,ACY 202,HIMS/01/13/0235,ACCOUNTANCY,200,2,2013/2014,16,45,36.6,3,0,0
2205,ACY 202,HIMS/01/13/0241,ACCOUNTANCY,200,2,2013/2014,,,0,3,0,0
2206,ACY 202,HIMS/01/13/0244,ACCOUNTANCY,200,2,2013/2014,12,41,31.8,3,0,0
2207,ACY 202,HIMS/01/13/0249,ACCOUNTANCY,200,2,2013/2014,8,,4.8,3,0,0
2208,ACY 202,HIMS/01/13/0253,ACCOUNTANCY,200,2,2013/2014,16,27,25.8,3,0,0
2209,ACY 202,HIMS/01/13/0258,ACCOUNTANCY,200,2,2013/2014,15,36,30.6,3,0,0
2210,ACY 202,HIMS/01/13/0260,ACCOUNTANCY,200,2,2013/2014,13,39,31.2,3,0,0
2211,ACY 202,HIMS/01/13/0261,ACCOUNTANCY,200,2,2013/2014,13,35,28.8,3,0,0
2212,ACY 202,HIMS/01/13/0279,ACCOUNTANCY,200,2,2013/2014,11,49,36,3,0,0
2213,ACY 202,HIMS/01/13/0281,ACCOUNTANCY,200,2,2013/2014,12,36,28.8,3,0,0
2214,ACY 202,HIMS/01/13/0282,ACCOUNTANCY,200,2,2013/2014,15,45,36,3,0,0
2215,ACY 202,HIMS/01/13/0284,ACCOUNTANCY,200,2,2013/2014,15,46,36.6,3,0,0
2216,ACY 202,HIMS/01/13/0285,ACCOUNTANCY,200,2,2013/2014,5,43,28.8,3,0,0
2217,ACY 202,HIMS/01/13/0286,ACCOUNTANCY,200,2,2013/2014,13,46,35.4,3,0,0
2218,ACY 202,HIMS/01/13/0293,ACCOUNTANCY,200,2,2013/2014,13,31,26.4,3,0,0
2219,ACY 202,HIMS/01/13/0294,ACCOUNTANCY,200,2,2013/2014,12,46,34.8,3,0,0
2220,ACY 202,HIMS/01/13/0296,ACCOUNTANCY,200,2,2013/2014,19,39,34.8,3,0,0
2221,ACY 202,HIMS/01/13/0308,ACCOUNTANCY,200,2,2013/2014,21,52,43.8,3,0,0
